"","gender","age","mask_YesNo","fully_covering","partially_covering","non_covering","mask_front_touching","mask_strap_touching","face_touching","o_zone_touching","t_zone_touching","in_group","duration_of_observation","change","segment_crowding","study","location","activezone","unique_situation","temp_celcius"
"1",1,18,1,1,NA,0,0,0,0,99,99,1,18,0,28,2,0,0,1,17.7000007629395
"2",1,25,0,99,NA,99,99,99,0,99,99,1,23,0,28,2,0,0,1,17.7000007629395
"3",1,24,0,99,NA,99,99,99,0,99,99,1,26,0,28,2,0,0,1,17.7000007629395
"4",1,20,0,99,NA,99,99,99,0,99,99,0,13,0,28,2,0,0,1,17.7000007629395
"5",1,35,1,1,NA,0,0,0,0,99,99,0,16,0,28,2,0,0,1,17.7000007629395
"6",1,25,1,0,NA,1,1,0,0,99,99,1,16,0,28,2,0,0,1,17.7000007629395
"7",0,38,0,99,NA,99,99,99,0,99,99,1,17,0,28,2,0,0,1,17.7000007629395
"8",1,40,1,1,NA,0,0,0,0,99,99,0,17,0,9,2,0,1,2,30.5
"9",1,50,1,0,NA,1,1,0,0,99,99,1,42,1,9,2,0,1,2,30.5
"10",1,43,0,99,NA,99,99,99,0,99,99,1,19,0,9,2,0,1,2,30.5
"11",1,25,1,1,NA,0,0,0,0,99,99,1,17,0,9,2,0,1,2,30.5
"12",1,40,0,99,NA,99,99,99,0,99,99,1,46,0,9,2,0,1,2,30.5
"13",1,48,0,99,NA,99,99,99,0,99,99,0,12,0,9,2,0,1,2,30.5
"14",1,57,1,1,NA,0,0,0,0,99,99,0,10,0,9,2,0,1,2,30.5
"15",1,45,0,99,NA,99,99,99,1,1,1,0,19,0,9,2,0,1,2,30.5
"16",1,22,0,99,NA,99,99,99,0,99,99,1,15,0,9,2,0,1,2,30.5
"17",0,22,1,0,NA,1,0,0,0,99,99,1,19,0,9,2,0,1,2,30.5
"18",1,45,0,99,NA,99,99,99,0,99,99,1,17,0,9,2,0,1,2,30.5
"19",0,70,1,1,NA,0,0,0,0,99,99,0,15,0,9,2,0,1,2,30.5
"20",1,60,1,1,NA,0,0,0,0,99,99,0,13,0,11,2,0,1,3,20.7999992370605
"21",1,45,0,99,NA,99,99,99,0,99,99,0,18,0,11,2,0,1,3,20.7999992370605
"22",1,55,1,0,NA,1,0,0,0,99,99,0,11,0,11,2,0,1,3,20.7999992370605
"23",1,24,0,99,NA,99,99,99,0,99,99,0,15,0,11,2,0,1,3,20.7999992370605
"24",1,52,1,0,NA,1,0,0,0,99,99,0,29,0,11,2,0,1,3,20.7999992370605
"25",1,37,0,99,NA,99,99,99,0,99,99,0,13,0,11,2,0,1,3,20.7999992370605
"26",1,32,0,99,NA,99,99,99,0,99,99,1,17,0,11,2,0,1,3,20.7999992370605
"27",0,26,1,1,NA,0,0,0,0,99,99,1,16,0,11,2,0,1,3,20.7999992370605
"28",1,61,1,1,NA,0,0,0,0,99,99,0,12,0,11,2,0,1,3,20.7999992370605
"29",1,60,1,1,NA,0,0,0,0,99,99,0,13,0,11,2,0,1,3,20.7999992370605
"30",1,25,1,0,NA,1,0,0,0,99,99,0,13,0,11,2,0,1,3,20.7999992370605
"31",1,20,0,99,NA,99,99,99,0,99,99,0,10,0,11,2,0,1,3,20.7999992370605
"32",1,50,0,99,NA,99,99,99,0,99,99,1,19,0,11,2,0,1,3,20.7999992370605
"33",0,60,1,0,NA,1,0,0,0,99,99,1,35,0,2,2,1,0,12,17.5
"34",1,35,0,99,NA,99,99,99,0,99,99,0,23,0,2,2,1,0,12,17.5
"35",1,36,1,0,NA,0,0,0,0,99,99,0,22,0,2,2,1,0,12,17.5
"36",1,33,0,99,NA,99,99,99,0,99,99,0,22,0,2,2,1,0,12,17.5
"37",1,26,0,99,NA,99,99,99,0,99,99,1,26,0,51,2,1,1,13,26
"38",0,23,0,99,NA,99,99,99,0,99,99,0,27,0,51,2,1,1,13,26
"39",0,21,0,99,NA,99,99,99,0,99,99,1,27,0,51,2,1,1,13,26
"40",1,34,0,99,NA,99,99,99,0,99,99,0,21,0,51,2,1,1,13,26
"41",1,45,1,0,NA,1,0,0,0,99,99,1,20,0,51,2,1,1,13,26
"42",1,27,0,99,NA,99,99,99,0,99,99,0,21,0,51,2,1,1,13,26
"43",0,32,1,1,NA,0,0,0,0,99,99,1,30,0,51,2,1,1,13,26
"44",0,37,1,1,NA,0,1,0,0,99,99,0,18,0,51,2,1,1,13,26
"45",1,22,0,99,NA,99,99,99,0,99,99,1,18,0,51,2,1,1,13,26
"46",0,23,1,1,NA,0,1,0,0,99,99,1,43,0,51,2,1,1,13,26
"47",0,25,0,99,NA,99,99,99,0,99,99,1,25,0,51,2,1,1,13,26
"48",0,25,1,1,NA,0,0,0,1,1,0,1,23,0,51,2,1,1,13,26
"49",0,51,1,1,NA,0,0,0,0,99,99,1,40,0,51,2,1,1,13,26
"50",0,48,1,1,NA,0,0,0,0,99,99,1,33,0,51,2,1,1,13,26
"51",0,42,1,0,NA,1,0,0,0,99,99,1,21,0,8,2,1,1,14,15.6999998092651
"52",1,20,0,99,NA,99,99,99,0,99,99,0,22,0,8,2,1,1,14,15.6999998092651
"53",0,34,0,99,NA,99,99,99,0,99,99,1,27,0,8,2,1,1,14,15.6999998092651
"54",1,33,0,99,NA,99,99,99,1,1,0,1,23,0,8,2,1,1,14,15.6999998092651
"55",0,23,0,99,NA,99,99,99,0,99,99,1,34,0,8,2,1,1,14,15.6999998092651
"56",1,42,1,0,NA,1,0,0,1,1,1,1,23,0,8,2,1,1,14,15.6999998092651
"57",1,35,1,1,NA,0,0,0,0,99,99,0,21,0,8,2,1,1,14,15.6999998092651
"58",1,64,0,99,NA,99,99,99,0,99,99,0,28,0,8,2,1,1,14,15.6999998092651
"59",1,31,1,1,NA,0,77,0,1,77,77,0,21,0,8,2,1,1,14,15.6999998092651
"60",0,20,1,0,NA,1,0,0,0,99,99,1,43,0,8,2,1,1,14,15.6999998092651
"61",1,23,0,99,NA,99,99,99,0,99,99,1,25,0,8,2,1,1,14,15.6999998092651
"62",0,20,1,0,NA,1,0,0,0,99,99,1,24,0,8,2,1,1,14,15.6999998092651
"63",0,27,0,99,NA,99,99,99,0,99,99,0,19,0,8,2,1,1,14,15.6999998092651
"64",1,25,1,0,NA,99,1,0,0,99,99,1,22,0,8,2,1,1,14,15.6999998092651
"65",0,89,1,0,NA,1,0,0,0,99,99,0,10,0,20.1000003814697,2,5,0,21,18.6000003814697
"66",0,50,1,0,NA,1,0,0,0,99,99,1,8,0,20.1000003814697,2,5,0,21,18.6000003814697
"67",1,55,0,99,NA,99,99,99,0,99,99,0,10,0,20.1000003814697,2,5,0,21,18.6000003814697
"68",1,17,1,0,NA,0,0,0,0,99,99,1,16,0,20.1000003814697,2,5,0,21,18.6000003814697
"69",0,40,0,99,NA,99,99,99,0,99,99,0,8,0,20.1000003814697,2,5,0,21,18.6000003814697
"70",0,62,0,99,NA,99,99,99,0,99,99,0,8,0,20.1000003814697,2,5,0,21,18.6000003814697
"71",0,40,1,0,NA,0,0,0,0,99,99,1,7,0,9,2,5,1,22,29.8999996185303
"72",0,25,0,99,NA,99,99,99,0,99,99,1,1,0,9,2,5,1,22,29.8999996185303
"73",0,27,0,99,NA,99,99,99,0,99,99,1,7,0,9,2,5,1,22,29.8999996185303
"74",0,28,1,0,NA,0,0,0,0,99,99,1,9,0,9,2,5,1,22,29.8999996185303
"75",0,25,0,99,NA,99,99,99,0,99,99,1,9,0,9,2,5,1,22,29.8999996185303
"76",1,25,1,1,NA,0,0,0,0,99,99,0,6,0,9,2,5,1,22,29.8999996185303
"77",0,35,0,99,NA,99,99,99,0,99,99,1,13,0,8.80000019073486,2,5,1,23,18.7999992370605
"78",0,48,0,99,NA,99,99,99,0,99,99,0,9,0,8.80000019073486,2,5,1,23,18.7999992370605
"79",1,36,1,0,NA,1,0,0,0,99,99,0,8,0,8.80000019073486,2,5,1,23,18.7999992370605
"80",0,45,1,1,NA,0,0,0,0,99,99,1,8,0,8.80000019073486,2,5,1,23,18.7999992370605
"81",0,62,1,1,NA,0,0,0,0,99,99,1,39,0,8,2,8,0,35,22.2000007629395
"82",0,40,0,99,NA,99,99,99,1,1,1,1,24,0,8,2,8,0,35,22.2000007629395
"83",0,41,1,1,NA,0,0,0,0,99,99,0,21,0,8,2,8,0,35,22.2000007629395
"84",1,52,1,0,NA,1,0,0,0,99,99,0,29,0,8,2,8,0,35,22.2000007629395
"85",0,36,1,1,NA,0,0,0,0,99,99,1,20,0,8,2,8,0,35,22.2000007629395
"86",1,33,0,99,NA,99,99,99,0,99,99,0,18,0,8,2,8,0,35,22.2000007629395
"87",0,61,0,99,NA,99,99,99,1,1,1,0,22,0,8,2,8,0,35,22.2000007629395
"88",1,40,0,99,NA,99,99,99,1,1,0,1,94,0,8,2,8,0,35,22.2000007629395
"89",0,60,0,99,NA,99,99,99,0,99,99,1,28,0,8,2,8,0,35,22.2000007629395
"90",0,30,0,99,NA,99,99,99,1,1,1,1,21,0,8,2,8,0,35,22.2000007629395
"91",0,25,0,99,NA,99,99,99,0,99,99,1,21,0,8,2,8,0,35,22.2000007629395
"92",1,55,1,1,NA,0,0,0,0,99,99,0,16,0,8,2,8,0,35,22.2000007629395
"93",0,58,1,1,NA,0,0,0,0,99,99,0,16,0,8,2,8,0,35,22.2000007629395
"94",0,40,0,99,NA,99,99,99,1,1,0,1,15,0,18,2,8,0,36,26.1000003814697
"95",1,45,0,99,NA,99,99,99,0,99,99,0,22,0,18,2,8,0,36,26.1000003814697
"96",0,55,1,0,NA,0,1,0,1,1,1,0,40,0,18,2,8,0,36,26.1000003814697
"97",0,27,1,1,NA,0,0,0,0,99,99,0,12,0,18,2,8,0,36,26.1000003814697
"98",0,45,1,1,NA,0,1,0,0,99,99,1,35,0,18,2,8,0,36,26.1000003814697
"99",0,27,0,99,NA,99,99,99,0,99,99,0,18,0,18,2,8,0,36,26.1000003814697
"100",0,50,1,1,NA,0,1,0,0,99,99,1,25,0,18,2,8,0,36,26.1000003814697
"101",0,48,1,1,NA,0,0,0,1,1,0,1,19,0,18,2,8,0,36,26.1000003814697
"102",0,55,0,99,NA,99,99,99,0,99,99,1,18,0,18,2,8,0,36,26.1000003814697
"103",0,48,0,99,NA,99,99,99,0,99,99,1,18,0,18,2,8,0,36,26.1000003814697
"104",0,50,1,1,NA,0,0,0,0,99,99,0,14,0,18,2,8,0,36,26.1000003814697
"105",0,30,0,99,NA,99,99,99,1,1,1,0,17,0,18,2,8,0,36,26.1000003814697
"106",0,55,1,1,NA,0,0,0,0,99,99,1,17,0,18,2,8,0,36,26.1000003814697
"107",0,45,0,99,NA,99,99,99,1,1,1,0,18,0,18,2,8,0,36,26.1000003814697
"108",1,29,0,99,NA,99,99,99,0,99,99,0,19,0,2.70000004768372,2,9,0,39,22.2000007629395
"109",1,26,1,1,NA,0,1,0,0,99,99,0,15,1,2.70000004768372,2,9,0,39,22.2000007629395
"110",1,24,1,1,NA,0,0,0,0,99,99,0,16,0,12.5,2,9,0,40,15.6999998092651
"111",1,30,0,99,NA,99,99,99,0,99,99,0,46,0,12.5,2,9,0,40,15.6999998092651
"112",1,22,1,1,NA,0,0,0,0,99,99,1,13,0,12.5,2,9,0,40,15.6999998092651
"113",1,40,0,99,NA,99,99,99,0,99,99,1,16,0,12.5,2,9,0,40,15.6999998092651
"114",0,49,0,99,NA,99,99,99,0,99,99,1,23,0,18,2,9,0,41,15.3000001907349
"115",1,47,0,99,NA,99,99,99,0,99,99,0,10,0,18,2,9,0,41,15.3000001907349
"116",0,46,0,99,NA,99,99,99,0,99,99,1,19,0,18,2,9,0,41,15.3000001907349
"117",0,36,1,1,NA,0,0,0,0,99,99,0,24,0,18,2,9,0,41,15.3000001907349
"118",0,54,1,1,NA,0,1,1,0,99,99,1,20,0,18,2,9,0,41,15.3000001907349
"119",1,58,0,99,NA,99,99,99,0,99,99,0,20,0,18,2,9,0,41,15.3000001907349
"120",0,28,1,0,NA,1,0,0,0,99,99,1,60,0,18,2,9,0,41,15.3000001907349
"121",1,41,0,99,NA,99,99,99,0,99,99,0,22,0,18,2,9,0,41,15.3000001907349
"122",0,65,0,99,NA,99,99,99,1,0,0,0,21,0,18,2,9,0,41,15.3000001907349
"123",0,25,1,1,NA,0,0,0,0,99,99,1,20,0,18,2,9,0,41,15.3000001907349
"124",1,26,1,1,NA,0,0,0,1,1,0,0,19,0,18,2,9,0,41,15.3000001907349
"125",1,25,1,0,NA,1,0,0,0,99,99,1,36,0,18,2,9,0,41,15.3000001907349
"126",0,44,0,99,NA,99,99,99,1,0,0,0,20,0,18,2,9,0,41,15.3000001907349
"127",0,55,1,1,NA,0,0,0,0,99,99,1,23,0,18,2,9,0,41,15.3000001907349
"128",1,23,0,99,NA,99,99,99,1,1,1,1,8,0,24,2,0,0,4,15.5
"129",0,23,0,99,NA,99,99,99,0,99,99,1,25,0,24,2,0,0,4,15.5
"130",0,17,0,99,NA,99,99,99,0,99,99,1,39,0,24,2,0,0,4,15.5
"131",1,45,1,0,NA,1,0,0,1,1,1,0,14,0,24,2,0,0,4,15.5
"132",1,48,0,99,NA,99,99,99,0,99,99,1,21,0,24,2,0,0,4,15.5
"133",0,35,0,99,NA,99,99,99,0,99,99,1,12,0,24,2,0,0,4,15.5
"134",0,35,1,1,NA,0,0,0,0,99,99,0,12,0,24,2,0,0,4,15.5
"135",0,30,1,1,NA,0,0,0,0,99,99,1,12,0,24,2,0,0,4,15.5
"136",1,38,1,0,NA,1,0,0,0,99,99,1,21,0,24,2,0,0,4,15.5
"137",1,24,0,99,NA,99,99,99,0,99,99,1,14,0,37,2,0,1,5,29.8999996185303
"138",1,45,0,99,NA,99,99,99,0,99,99,0,18,0,37,2,0,1,5,29.8999996185303
"139",1,35,0,99,NA,99,99,99,0,99,99,1,21,0,37,2,0,1,5,29.8999996185303
"140",1,23,0,99,NA,99,99,99,0,99,99,0,11,0,37,2,0,1,5,29.8999996185303
"141",0,26,1,0,NA,0,1,0,1,1,0,1,32,1,37,2,0,1,5,29.8999996185303
"142",1,50,0,99,NA,99,99,99,0,99,99,0,15,0,37,2,0,1,5,29.8999996185303
"143",1,30,0,99,NA,99,99,99,0,99,99,1,18,0,37,2,0,1,5,29.8999996185303
"144",0,60,1,1,NA,0,0,0,0,99,99,0,17,0,37,2,0,1,5,29.8999996185303
"145",1,30,1,0,NA,1,0,0,0,99,99,1,36,0,37,2,0,1,5,29.8999996185303
"146",0,45,1,1,NA,0,1,0,0,99,99,1,21,0,37,2,0,1,5,29.8999996185303
"147",1,28,1,1,NA,0,0,0,0,99,99,1,17,0,37,2,0,1,5,29.8999996185303
"148",1,34,1,0,NA,1,0,0,1,1,1,0,30,0,0,2,1,0,15,16.2999992370605
"149",1,25,0,99,NA,99,99,99,0,99,99,0,28,0,0,2,1,0,15,16.2999992370605
"150",0,38,1,0,NA,1,0,0,0,99,99,0,11,0,22.5,2,5,0,24,18.6000003814697
"151",1,33,0,99,NA,99,99,99,0,99,99,0,7,0,22.5,2,5,0,24,18.6000003814697
"152",0,30,1,1,NA,0,0,0,0,99,99,1,5,0,4.19999980926514,2,5,1,25,30.3999996185303
"153",1,60,1,1,NA,0,1,0,0,99,99,0,8,0,4.19999980926514,2,5,1,25,30.3999996185303
"154",1,55,1,1,NA,0,0,0,0,99,99,0,10,0,4.19999980926514,2,5,1,25,30.3999996185303
"155",1,60,0,99,NA,99,99,99,0,99,99,0,8,0,4.19999980926514,2,5,1,25,30.3999996185303
"156",1,21,0,99,NA,99,99,99,0,99,99,0,8,0,4.19999980926514,2,5,1,25,30.3999996185303
"157",0,70,1,1,NA,0,0,0,0,99,99,0,8,0,4.19999980926514,2,5,1,25,30.3999996185303
"158",1,38,0,99,NA,99,99,99,0,99,99,0,8,0,4.19999980926514,2,5,1,25,30.3999996185303
"159",1,60,1,1,NA,0,1,0,0,99,99,1,11,0,4.19999980926514,2,5,1,25,30.3999996185303
"160",0,50,0,99,NA,99,99,99,0,99,99,1,7,0,4.19999980926514,2,5,1,25,30.3999996185303
"161",1,38,1,1,NA,0,0,0,0,99,99,0,8,0,7.39999961853027,2,5,1,26,21.6000003814697
"162",1,49,1,0,NA,1,0,0,1,1,0,0,92,0,7.39999961853027,2,5,1,26,21.6000003814697
"163",0,25,0,0,NA,99,99,99,0,99,99,1,8,0,7.39999961853027,2,5,1,26,21.6000003814697
"164",0,46,1,0,NA,1,0,0,0,99,99,1,11,0,7.39999961853027,2,5,1,26,21.6000003814697
"165",0,28,0,0,NA,99,99,99,0,99,99,1,7,0,7.39999961853027,2,5,1,26,21.6000003814697
"166",1,16,0,0,NA,99,99,99,0,99,99,0,10,0,7.39999961853027,2,5,1,26,21.6000003814697
"167",1,28,1,1,NA,0,0,1,1,0,0,0,8,0,7.39999961853027,2,5,1,26,21.6000003814697
"168",1,25,1,1,NA,0,0,0,0,99,99,1,9,0,7.39999961853027,2,5,1,26,21.6000003814697
"169",0,21,0,0,NA,99,99,99,0,99,99,0,10,0,7.39999961853027,2,5,1,26,21.6000003814697
"170",0,50,0,0,NA,99,99,99,0,99,99,1,9,0,7.39999961853027,2,5,1,26,21.6000003814697
"171",0,30,0,99,NA,99,99,99,0,99,99,0,18,0,8,2,8,0,37,26.1000003814697
"172",0,70,1,1,NA,0,0,0,0,99,99,0,31,0,8,2,8,0,37,26.1000003814697
"173",0,65,1,1,NA,0,0,0,0,99,99,0,20,0,8,2,8,0,37,26.1000003814697
"174",0,40,1,1,NA,0,1,0,0,99,99,0,35,0,8,2,8,0,37,26.1000003814697
"175",1,38,0,99,NA,99,99,99,0,99,99,1,18,0,8,2,8,0,37,26.1000003814697
"176",0,60,0,99,NA,99,99,99,0,99,99,1,7,0,8,2,8,0,37,26.1000003814697
"177",0,58,1,0,NA,1,0,0,0,99,99,1,25,0,8,2,8,0,37,26.1000003814697
"178",0,40,1,0,NA,1,1,0,0,99,99,0,120,0,8,2,8,0,37,26.1000003814697
"179",0,60,1,1,NA,0,0,0,0,99,99,0,28,0,8,2,8,0,37,26.1000003814697
"180",1,47,0,99,NA,99,99,99,0,99,99,0,15,0,8,2,8,0,37,26.1000003814697
"181",1,29,0,99,NA,99,99,99,0,99,99,0,15,0,8,2,8,0,37,26.1000003814697
"182",0,55,0,99,NA,99,99,99,1,1,1,1,27,0,8,2,8,0,37,26.1000003814697
"183",1,26,0,99,NA,99,99,99,0,99,99,1,20,0,43.4000015258789,2,9,0,42,20.2000007629395
"184",1,44,0,99,NA,99,99,99,0,99,99,1,19,0,43.4000015258789,2,9,0,42,20.2000007629395
"185",0,45,0,99,NA,99,99,99,0,99,99,0,52,0,43.4000015258789,2,9,0,42,20.2000007629395
"186",1,56,1,0,NA,1,0,0,0,99,99,1,40,0,43.4000015258789,2,9,0,42,20.2000007629395
"187",0,14,1,1,NA,0,0,0,1,1,0,1,18,0,43.4000015258789,2,9,0,42,20.2000007629395
"188",0,22,1,1,NA,0,0,0,0,99,99,1,22,0,43.4000015258789,2,9,0,42,20.2000007629395
"189",0,24,0,99,NA,99,99,99,0,99,99,1,18,0,43.4000015258789,2,9,0,42,20.2000007629395
"190",1,25,1,0,NA,1,0,0,1,0,0,1,19,0,43.4000015258789,2,9,0,42,20.2000007629395
"191",1,23,1,1,NA,0,0,0,0,99,99,0,22,0,43.4000015258789,2,9,0,42,20.2000007629395
"192",0,34,0,99,NA,99,99,99,0,99,99,0,18,0,43.4000015258789,2,9,0,42,20.2000007629395
"193",0,23,0,99,NA,99,99,99,1,1,0,1,26,0,19.5,2,9,0,43,24.8999996185303
"194",1,55,1,1,NA,0,0,0,1,0,0,1,10,0,19.5,2,9,0,43,24.8999996185303
"195",1,26,0,99,NA,99,99,99,1,1,1,1,30,0,19.5,2,9,0,43,24.8999996185303
"196",0,26,1,0,NA,1,0,0,0,99,99,0,20,0,19.5,2,9,0,43,24.8999996185303
"197",0,20,0,99,NA,99,99,99,0,99,99,1,20,0,19.5,2,9,0,44,15.6000003814697
"198",1,43,1,1,NA,0,0,0,0,99,99,0,20,0,19.5,2,9,0,44,15.6000003814697
"199",0,27,1,1,NA,0,0,0,0,99,99,0,15,0,19.5,2,9,0,44,15.6000003814697
"200",1,26,1,1,NA,0,0,0,0,99,99,1,20,0,19.5,2,9,0,44,15.6000003814697
"201",1,28,0,99,NA,99,99,99,0,99,99,1,30,0,19.5,2,9,0,44,15.6000003814697
"202",1,31,1,1,NA,0,1,0,0,99,99,1,26,0,19.5,2,9,0,44,15.6000003814697
"203",1,24,1,1,NA,0,1,0,0,99,99,0,17,1,19.5,2,9,0,44,15.6000003814697
"204",0,38,0,99,NA,99,99,99,1,0,0,0,22,0,19.5,2,9,0,44,15.6000003814697
"205",1,47,0,99,NA,99,99,99,0,99,99,1,24,0,19.5,2,9,0,44,15.6000003814697
"206",1,26,0,99,NA,99,99,99,0,99,99,0,22,0,19.5,2,9,0,44,15.6000003814697
"207",1,66,0,99,NA,99,99,99,0,99,99,0,26,0,19.5,2,9,0,44,15.6000003814697
"208",1,66,1,1,NA,0,0,0,0,99,99,0,23,0,19.5,2,9,0,44,15.6000003814697
"209",1,39,0,99,NA,99,99,99,0,99,99,1,24,0,19.5,2,9,0,44,15.6000003814697
"210",1,26,1,1,NA,0,0,0,0,99,99,1,19,0,19.5,2,9,0,44,15.6000003814697
"211",1,27,1,0,NA,1,0,0,0,99,99,1,89,0,7,2,10,0,53,18.1000003814697
"212",0,29,0,99,NA,99,99,99,0,99,99,1,18,0,7,2,10,0,53,18.1000003814697
"213",1,24,0,99,NA,99,99,99,0,99,99,1,51,0,7,2,10,0,53,18.1000003814697
"214",0,22,1,1,NA,0,0,0,1,0,0,1,120,0,7,2,10,0,53,18.1000003814697
"215",1,22,1,1,NA,0,0,0,0,99,99,1,5,0,5,2,0,1,6,33
"216",1,50,0,99,NA,99,99,99,0,99,99,1,19,0,5,2,0,1,6,33
"217",0,45,1,1,NA,0,0,0,0,99,99,1,28,0,14,2,1,0,16,17.2999992370605
"218",0,27,1,1,NA,0,0,1,0,99,99,0,29,0,14,2,1,0,16,17.2999992370605
"219",1,26,1,0,NA,0,0,0,0,99,99,1,21,0,14,2,1,0,16,17.2999992370605
"220",1,23,1,0,NA,1,0,0,0,99,99,1,45,0,14,2,1,0,16,17.2999992370605
"221",1,29,0,99,NA,99,99,99,0,99,99,1,23,0,14,2,1,0,16,17.2999992370605
"222",0,54,0,99,NA,99,99,99,0,99,99,0,33,0,14,2,1,0,16,17.2999992370605
"223",1,38,0,99,NA,99,99,99,0,99,99,1,33,0,14,2,1,0,16,17.2999992370605
"224",0,36,0,99,NA,99,99,99,0,99,99,1,34,0,14,2,1,0,16,17.2999992370605
