"","gender","age","mask_YesNo","fully_covering","partially_covering","non_covering","mask_front_touching","mask_strap_touching","face_touching","o_zone_touching","t_zone_touching","in_group","duration_of_observation","change","segment_crowding","study","location","activezone","unique_situation","temp_celcius"
"225",0,26,0,99,NA,99,99,99,0,99,99,1,25,0,14,2,1,0,16,17.2999992370605
"226",1,27,1,1,NA,0,0,0,0,99,99,1,23,0,14,2,1,0,16,17.2999992370605
"227",1,33,1,1,NA,0,0,0,0,99,99,1,59,0,24,2,1,1,17,15.3000001907349
"228",1,30,0,99,NA,99,99,99,1,1,1,1,91,0,24,2,1,1,17,15.3000001907349
"229",1,26,0,99,NA,99,99,99,1,1,0,1,71,0,24,2,1,1,17,15.3000001907349
"230",1,23,1,1,NA,0,0,0,0,99,99,0,19,0,24,2,1,1,17,15.3000001907349
"231",1,40,1,0,NA,0,1,0,0,99,99,1,23,0,24,2,1,1,17,15.3000001907349
"232",1,24,0,99,NA,99,99,99,0,99,99,1,31,0,24,2,1,1,17,15.3000001907349
"233",1,25,0,99,NA,99,99,99,0,99,99,0,22,0,24,2,1,1,17,15.3000001907349
"234",1,45,1,1,NA,0,0,0,0,99,99,0,24,0,24,2,1,1,17,15.3000001907349
"235",0,29,0,99,NA,99,99,99,0,99,99,0,20,0,24,2,1,1,17,15.3000001907349
"236",1,29,1,1,NA,0,0,0,0,99,99,1,27,0,24,2,1,1,17,15.3000001907349
"237",1,54,1,1,NA,0,0,0,0,99,99,0,27,0,24,2,1,1,17,15.3000001907349
"238",0,20,0,99,NA,99,99,99,0,99,99,1,30,0,24,2,1,1,17,15.3000001907349
"239",1,22,0,99,NA,99,99,99,1,1,1,0,33,0,24,2,1,1,17,15.3000001907349
"240",1,58,1,1,NA,0,0,0,0,99,99,0,22,0,24,2,1,1,17,15.3000001907349
"241",1,28,1,0,NA,1,0,0,0,99,99,0,45,0,24,2,1,1,17,15.3000001907349
"242",0,20,0,99,NA,99,99,99,0,99,99,1,8,0,4.39999961853027,2,5,1,27,26.2999992370605
"243",0,24,1,1,NA,0,0,0,0,99,99,1,8,0,4.39999961853027,2,5,1,27,26.2999992370605
"244",0,25,0,99,NA,99,99,99,0,99,99,0,7,0,4.39999961853027,2,5,1,27,26.2999992370605
"245",1,43,0,0,NA,99,99,99,0,99,99,1,9,0,10.5,2,5,1,28,19.3999996185303
"246",0,24,0,0,NA,99,99,99,0,99,99,0,8,0,10.5,2,5,1,28,19.3999996185303
"247",1,33,1,1,NA,0,0,0,0,99,99,0,7,0,10.5,2,5,1,28,19.3999996185303
"248",0,22,0,0,NA,99,99,99,0,99,99,1,8,0,10.5,2,5,1,28,19.3999996185303
"249",1,38,1,1,NA,0,0,0,0,99,99,0,8,0,10.5,2,5,1,28,19.3999996185303
"250",1,48,1,1,NA,0,0,0,0,99,99,1,10,0,10.5,2,5,1,28,19.3999996185303
"251",0,19,1,1,NA,0,0,0,0,99,99,1,9,0,10.5,2,5,1,28,19.3999996185303
"252",1,20,0,0,NA,99,99,99,0,99,99,1,9,0,10.5,2,5,1,28,19.3999996185303
"253",0,17,1,0,NA,1,0,0,0,99,99,1,29,0,26.7000007629395,2,9,0,45,21.2999992370605
"254",0,22,0,99,NA,99,99,99,0,99,99,1,31,0,26.7000007629395,2,9,0,45,21.2999992370605
"255",0,21,1,1,NA,0,0,0,0,99,99,1,23,0,26.7000007629395,2,9,0,45,21.2999992370605
"256",0,21,1,1,NA,0,0,0,0,99,99,1,22,0,26.7000007629395,2,9,0,45,21.2999992370605
"257",1,27,0,99,NA,99,99,99,0,99,99,0,19,0,26.7000007629395,2,9,0,45,21.2999992370605
"258",0,16,0,99,NA,99,99,99,1,0,0,1,91,0,26.7000007629395,2,9,0,45,21.2999992370605
"259",0,57,1,1,NA,0,0,0,0,99,99,0,22,0,26.7000007629395,2,9,0,45,21.2999992370605
"260",0,42,0,99,NA,99,99,99,0,99,99,0,27,0,26.7000007629395,2,9,0,45,21.2999992370605
"261",0,55,0,99,NA,99,99,99,0,99,99,1,25,0,26.7000007629395,2,9,0,45,21.2999992370605
"262",0,50,1,1,NA,0,1,0,0,99,99,1,68,0,26.7000007629395,2,9,0,45,21.2999992370605
"263",0,53,1,0,NA,1,0,0,0,99,99,1,25,0,26.7000007629395,2,9,0,45,21.2999992370605
"264",0,18,0,99,NA,99,99,99,1,1,0,1,149,0,26.7000007629395,2,9,0,45,21.2999992370605
"265",1,25,0,99,NA,99,99,99,0,99,99,1,24,0,26.7000007629395,2,9,0,45,21.2999992370605
"266",1,29,1,1,NA,0,0,0,0,99,99,1,46,0,26.7000007629395,2,9,0,45,21.2999992370605
"267",0,25,0,99,NA,99,99,99,0,99,99,1,21,0,26.7000007629395,2,9,0,45,21.2999992370605
"268",1,18,1,1,NA,0,0,0,0,99,99,1,24,0,26.7000007629395,2,9,0,45,21.2999992370605
"269",0,28,0,99,NA,99,99,99,0,99,99,1,23,0,8.60000038146973,2,9,0,46,16.7000007629395
"270",1,28,1,0,NA,0,0,0,1,1,0,0,21,0,8.60000038146973,2,9,0,46,16.7000007629395
"271",1,28,1,0,NA,1,0,0,0,99,99,0,38,0,0,2,10,0,54,11.8000001907349
"272",0,23,0,99,NA,99,99,99,0,99,99,1,38,0,0,2,10,0,54,11.8000001907349
"273",1,29,0,99,NA,99,99,99,0,99,99,1,20,0,0,2,10,0,54,11.8000001907349
"274",0,24,0,99,NA,99,99,99,0,99,99,1,11,0,3,2,10,0,55,20.2999992370605
"275",0,29,1,1,NA,0,0,0,0,99,99,1,36,0,3,2,10,0,55,20.2999992370605
"276",1,27,0,99,NA,99,99,99,1,1,1,0,28,0,3,2,10,0,55,20.2999992370605
"277",1,26,0,99,NA,99,99,99,0,99,99,1,75,0,3,2,10,0,55,20.2999992370605
"278",0,32,0,99,NA,99,99,99,0,99,99,0,8,0,5,2,0,0,7,17.7999992370605
"279",1,60,0,99,NA,99,99,99,0,99,99,0,14,0,5,2,0,0,7,17.7999992370605
"280",0,25,0,99,NA,99,99,99,0,99,99,0,7,0,12.7000007629395,2,5,0,29,20.7999992370605
"281",0,39,1,1,NA,0,0,0,0,99,99,0,10,0,12.7000007629395,2,5,0,29,20.7999992370605
"282",0,27,0,99,NA,99,99,99,0,99,99,0,7,0,12.7000007629395,2,5,0,29,20.7999992370605
"283",0,34,1,1,NA,0,1,0,0,99,99,1,11,0,12.7000007629395,2,5,0,29,20.7999992370605
"284",1,32,0,99,NA,99,99,99,0,99,99,1,7,0,7.69999980926514,2,5,1,30,26.5
"285",0,55,1,1,NA,0,0,0,0,99,99,0,6,0,7.69999980926514,2,5,1,30,26.5
"286",1,35,1,1,NA,0,0,0,0,99,99,1,10,0,7.69999980926514,2,5,1,30,26.5
"287",1,38,0,99,NA,99,99,99,0,99,99,0,10,0,7.69999980926514,2,5,1,30,26.5
"288",1,18,1,1,NA,0,0,0,0,99,99,1,8,0,7.69999980926514,2,5,1,30,26.5
"289",1,50,0,99,NA,99,99,99,0,99,99,1,8,0,7.69999980926514,2,5,1,30,26.5
"290",0,32,0,99,NA,99,99,99,0,99,99,1,9,0,7.69999980926514,2,5,1,30,26.5
"291",0,60,1,1,NA,0,1,0,0,99,99,0,9,0,7.69999980926514,2,5,1,30,26.5
"292",0,61,0,0,NA,99,99,99,0,99,99,0,7,0,9.89999961853027,2,5,1,31,21.1000003814697
"293",1,31,0,0,NA,99,99,99,0,99,99,1,9,0,9.89999961853027,2,5,1,31,21.1000003814697
"294",0,18,1,1,NA,0,0,0,0,99,99,1,8,0,9.89999961853027,2,5,1,31,21.1000003814697
"295",0,31,1,1,NA,0,0,0,0,99,99,1,9,0,9.89999961853027,2,5,1,31,21.1000003814697
"296",1,17,1,1,NA,0,0,0,0,99,99,1,2,0,9.89999961853027,2,5,1,31,21.1000003814697
"297",0,21,0,0,NA,99,99,99,0,99,99,0,2,0,9.89999961853027,2,5,1,31,21.1000003814697
"298",1,32,0,0,NA,99,99,99,0,99,99,0,8,0,9.89999961853027,2,5,1,31,21.1000003814697
"299",0,24,1,1,NA,0,0,0,0,99,99,1,9,0,9.89999961853027,2,5,1,31,21.1000003814697
"300",1,37,0,99,NA,99,99,99,0,99,99,0,16,0,44.2999992370605,2,9,0,47,21.3999996185303
"301",0,17,1,1,NA,0,1,0,1,1,0,1,17,0,44.2999992370605,2,9,0,47,21.3999996185303
"302",0,65,1,1,NA,0,0,0,0,99,99,0,19,0,44.2999992370605,2,9,0,47,21.3999996185303
"303",1,22,0,99,NA,99,99,99,0,99,99,0,19,0,44.2999992370605,2,9,0,47,21.3999996185303
"304",1,30,1,0,NA,0,0,0,1,1,0,1,22,0,44.2999992370605,2,9,0,47,21.3999996185303
"305",1,30,0,99,NA,99,99,99,0,99,99,1,22,0,44.2999992370605,2,9,0,47,21.3999996185303
"306",0,50,0,99,NA,99,99,99,0,99,99,0,22,0,44.2999992370605,2,9,0,47,21.3999996185303
"307",0,65,1,1,NA,0,0,0,0,99,99,0,13,0,44.2999992370605,2,9,0,47,21.3999996185303
"308",0,18,0,99,NA,99,99,99,0,99,99,1,24,0,44.2999992370605,2,9,0,47,21.3999996185303
"309",1,53,0,99,NA,99,99,99,0,99,99,1,29,0,44.2999992370605,2,9,0,47,21.3999996185303
"310",0,22,0,99,NA,99,99,99,0,99,99,0,19,0,44.2999992370605,2,9,0,47,21.3999996185303
"311",0,30,1,1,NA,0,0,0,0,99,99,0,20,0,44.2999992370605,2,9,0,47,21.3999996185303
"312",1,25,1,1,NA,0,0,0,0,99,99,1,24,0,44.2999992370605,2,9,0,47,21.3999996185303
"313",1,53,1,0,NA,0,0,0,0,99,99,1,24,0,44.2999992370605,2,9,0,47,21.3999996185303
"314",0,70,0,99,NA,99,99,99,0,99,99,1,105,0,4,2,10,0,56,22.2000007629395
"315",1,36,1,1,NA,0,0,0,0,99,99,1,54,0,4,2,10,0,56,22.2000007629395
"316",1,35,0,99,NA,99,99,99,1,1,1,0,8,0,4,2,10,0,56,22.2000007629395
"317",1,30,0,99,NA,99,99,99,1,1,0,1,36,0,11,2,10,0,57,25.2000007629395
"318",1,35,1,1,NA,0,1,0,0,99,99,1,39,0,11,2,10,0,57,25.2000007629395
"319",0,49,0,99,NA,99,99,99,0,99,99,1,47,0,5,2,10,0,58,15.3999996185303
"320",0,21,1,1,NA,0,0,0,1,0,0,1,120,0,5,2,10,0,58,15.3999996185303
"321",1,26,0,99,NA,99,99,99,1,1,1,0,14,0,5,2,10,0,58,15.3999996185303
"322",1,35,0,99,NA,99,99,99,0,99,99,0,11,0,2,2,0,0,8,16.7999992370605
"323",1,65,1,1,NA,0,0,0,0,99,99,0,26,0,2,2,0,0,8,16.7999992370605
"324",0,74,1,1,NA,0,0,0,0,99,99,0,17,0,4,2,0,1,9,24.5
"325",1,66,0,99,NA,99,99,99,0,99,99,0,20,0,4,2,0,1,9,24.5
"326",1,24,0,99,NA,99,99,99,1,1,1,0,17,0,4,2,0,1,9,24.5
"327",0,28,0,99,NA,99,99,99,0,99,99,1,14,0,4,2,0,1,9,24.5
"328",1,28,0,99,NA,99,99,99,0,99,99,0,13,0,4,2,0,1,9,24.5
"329",1,73,1,1,NA,0,0,0,0,99,99,1,33,0,4,2,0,1,9,24.5
"330",1,71,1,1,NA,0,0,0,0,99,99,0,12,0,4,2,0,1,9,24.5
"331",1,24,0,99,NA,99,99,99,0,99,99,0,21,0,51,2,1,0,18,19.2000007629395
"332",1,23,1,1,NA,0,0,0,0,99,99,1,24,0,51,2,1,0,18,19.2000007629395
"333",0,24,0,99,NA,99,99,99,1,1,0,1,31,0,51,2,1,0,18,19.2000007629395
"334",1,16,1,1,NA,0,0,0,0,99,99,1,23,0,51,2,1,0,18,19.2000007629395
"335",1,48,1,1,NA,0,0,0,0,99,99,1,35,0,51,2,1,0,18,19.2000007629395
"336",1,49,1,1,NA,0,0,0,0,99,99,0,24,0,51,2,1,0,18,19.2000007629395
"337",1,65,0,99,NA,99,99,99,0,99,99,1,22,0,51,2,1,0,18,19.2000007629395
"338",1,26,0,99,NA,99,99,99,0,99,99,0,24,0,51,2,1,0,18,19.2000007629395
"339",0,19,1,0,NA,1,0,0,0,99,99,1,22,0,51,2,1,0,18,19.2000007629395
"340",0,36,0,99,NA,99,99,99,1,1,0,1,29,0,51,2,1,0,18,19.2000007629395
"341",1,77,1,1,NA,0,0,0,0,99,99,0,9,0,8.10000038146973,2,5,0,32,14
"342",0,27,0,99,NA,99,99,99,1,1,1,0,6,0,8.10000038146973,2,5,0,32,14
"343",0,52,1,0,NA,1,0,0,0,99,99,1,9,0,8.10000038146973,2,5,0,32,14
"344",1,23,0,99,NA,99,99,99,0,99,99,0,7,0,8.10000038146973,2,5,0,32,14
"345",1,62,0,99,NA,99,99,99,0,99,99,0,12,0,1.79999995231628,2,9,0,48,21.7000007629395
"346",1,24,1,0,NA,1,0,0,0,99,99,0,75,0,1.79999995231628,2,9,0,48,21.7000007629395
"347",1,48,0,99,NA,99,99,99,0,99,99,0,17,0,1.79999995231628,2,9,0,48,21.7000007629395
"348",0,32,1,0,NA,1,0,0,1,1,0,0,28,0,1.79999995231628,2,9,0,48,21.7000007629395
"349",1,28,0,99,NA,99,99,99,0,99,99,0,23,0,3,2,10,0,59,28.3999996185303
"350",0,40,1,0,NA,1,0,0,1,1,0,0,38,0,3,2,10,0,59,28.3999996185303
"351",1,30,0,99,NA,99,99,99,0,99,99,0,9,0,25,2,0,1,10,21.3999996185303
"352",1,30,1,1,NA,0,0,0,0,99,99,0,10,0,25,2,0,1,10,21.3999996185303
"353",0,25,1,1,NA,0,0,0,0,99,99,1,28,0,25,2,0,1,10,21.3999996185303
"354",0,25,1,1,NA,0,0,0,0,99,99,1,23,0,25,2,0,1,10,21.3999996185303
"355",0,29,0,99,NA,99,99,99,0,99,99,0,28,0,7.69999980926514,2,9,0,49,22.7999992370605
"356",1,25,1,1,NA,0,0,0,0,99,99,0,14,0,7.69999980926514,2,9,0,49,22.7999992370605
"357",1,30,0,99,NA,99,99,99,1,77,77,1,51,0,6,2,10,0,60,19.2000007629395
"358",1,33,0,99,NA,99,99,99,0,99,99,1,14,0,6,2,10,0,60,19.2000007629395
"359",1,35,0,99,NA,99,99,99,0,99,99,1,21,0,6,2,10,0,60,19.2000007629395
"360",1,32,0,99,NA,99,99,99,0,99,99,1,43,0,6,2,10,0,60,19.2000007629395
"361",0,25,0,99,NA,99,99,99,1,0,0,1,58,0,5,2,10,0,61,33.2000007629395
"362",1,30,1,0,NA,1,0,0,1,1,1,1,31,0,5,2,10,0,61,33.2000007629395
"363",1,24,1,0,NA,1,1,0,0,99,99,0,35,0,17,2,0,0,11,16.2000007629395
"364",1,30,1,1,NA,0,0,0,0,99,99,0,14,0,17,2,0,0,11,16.2000007629395
"365",1,25,1,1,NA,0,0,0,0,99,99,0,14,0,17,2,0,0,11,16.2000007629395
"366",0,25,1,1,NA,0,0,0,0,99,99,1,17,0,17,2,0,0,11,16.2000007629395
"367",1,36,0,99,NA,99,99,99,0,99,99,0,33,0,17,2,0,0,11,16.2000007629395
"368",1,26,0,99,NA,99,99,99,0,99,99,1,28,0,5,2,1,1,19,22.7999992370605
"369",1,25,1,0,NA,1,0,0,0,99,99,1,24,0,5,2,1,1,19,22.7999992370605
"370",0,26,0,99,NA,99,99,99,1,1,1,1,41,0,5,2,1,1,19,22.7999992370605
"371",1,28,1,0,NA,1,99,99,0,99,99,1,23,0,5,2,1,1,19,22.7999992370605
"372",0,32,1,0,NA,1,0,0,0,99,99,1,8,0,10.5,2,5,0,33,19
"373",1,29,0,99,NA,99,99,99,0,99,99,1,10,0,10.5,2,5,0,33,19
"374",0,38,0,99,NA,99,99,99,0,99,99,1,10,0,10.5,2,5,0,33,19
"375",1,24,1,0,NA,0,0,0,0,99,99,1,7,0,10.5,2,5,0,33,19
"376",0,74,1,0,NA,1,0,0,0,99,99,0,10,0,10.5,2,5,0,33,19
"377",0,18,0,99,NA,99,99,99,0,99,99,1,8,0,10.5,2,5,0,33,19
"378",0,25,0,99,NA,99,99,99,1,0,0,0,27,0,2,2,10,0,62,16.8999996185303
"379",1,28,0,99,NA,99,99,99,0,99,99,1,46,0,2,2,10,0,62,16.8999996185303
"380",1,25,1,1,NA,0,1,0,0,99,99,1,22,0,2,2,10,0,62,16.8999996185303
"381",0,60,1,1,NA,0,1,0,0,99,99,0,21,0,24,2,8,0,38,20.2999992370605
"382",1,42,1,0,NA,1,0,0,0,99,99,0,29,0,24,2,8,0,38,20.2999992370605
"383",0,62,0,1,NA,0,1,0,1,1,1,0,23,0,24,2,8,0,38,20.2999992370605
"384",0,32,0,99,NA,99,99,99,0,99,99,1,20,0,24,2,8,0,38,20.2999992370605
"385",0,57,0,99,NA,99,99,99,0,99,99,0,17,0,24,2,8,0,38,20.2999992370605
"386",1,78,1,0,NA,0,0,0,0,99,99,0,87,0,24,2,8,0,38,20.2999992370605
"387",0,36,1,1,NA,0,0,0,0,99,99,0,16,0,24,2,8,0,38,20.2999992370605
"388",0,38,0,99,NA,99,99,99,0,99,99,1,20,0,24,2,8,0,38,20.2999992370605
"389",0,53,0,99,NA,99,99,99,0,99,99,1,27,0,24,2,8,0,38,20.2999992370605
"390",1,25,0,99,NA,99,99,99,0,99,99,1,11,0,1,2,10,0,63,15.6999998092651
"391",1,20,0,99,NA,99,99,99,0,99,99,1,19,0,1,2,10,0,63,15.6999998092651
"392",0,26,1,0,NA,1,0,0,1,1,0,1,46,0,1,2,10,0,63,15.6999998092651
"393",1,25,0,99,NA,99,99,99,0,99,99,1,120,0,48,2,1,1,20,22.3999996185303
"394",0,27,1,0,NA,0,0,0,0,99,99,1,34,0,48,2,1,1,20,22.3999996185303
"395",1,25,1,1,NA,0,1,0,0,99,99,1,26,0,48,2,1,1,20,22.3999996185303
"396",0,25,0,99,NA,99,99,99,0,99,99,1,27,0,48,2,1,1,20,22.3999996185303
"397",1,28,1,1,NA,0,0,0,0,99,99,1,22,0,48,2,1,1,20,22.3999996185303
"398",0,21,0,99,NA,99,99,99,1,0,0,1,31,0,48,2,1,1,20,22.3999996185303
"399",1,32,0,99,NA,99,99,99,0,99,99,1,20,0,48,2,1,1,20,22.3999996185303
"400",0,28,1,1,NA,0,0,0,0,99,99,1,26,0,48,2,1,1,20,22.3999996185303
"401",1,31,0,99,NA,99,99,99,0,99,99,1,7,0,22.1000003814697,2,5,0,34,21.8999996185303
"402",0,56,1,0,NA,0,0,0,0,99,99,1,9,0,22.1000003814697,2,5,0,34,21.8999996185303
"403",0,26,0,99,NA,99,99,99,0,99,99,1,25,0,16.2999992370605,2,9,0,50,22.2000007629395
"404",0,44,0,99,NA,99,99,99,0,99,99,0,19,0,16.2999992370605,2,9,0,50,22.2000007629395
"405",1,30,0,99,NA,99,99,99,1,0,0,1,57,0,16.2999992370605,2,9,0,50,22.2000007629395
"406",0,32,0,99,NA,99,99,99,0,99,99,1,21,0,16.2999992370605,2,9,0,50,22.2000007629395
"407",1,46,1,1,NA,0,0,0,0,99,99,1,23,0,16.2999992370605,2,9,0,50,22.2000007629395
"408",0,28,1,1,NA,0,0,0,0,99,99,1,23,0,16.2999992370605,2,9,0,50,22.2000007629395
"409",1,19,0,99,NA,99,99,99,0,99,99,1,22,0,16.2999992370605,2,9,0,50,22.2000007629395
"410",1,27,0,99,NA,99,99,99,0,99,99,1,23,0,16.2999992370605,2,9,0,50,22.2000007629395
"411",1,22,1,1,NA,0,0,1,0,99,99,1,21,0,16.2999992370605,2,9,0,50,22.2000007629395
"412",0,26,1,1,NA,0,0,0,0,99,99,0,18,0,16.2999992370605,2,9,0,50,22.2000007629395
"413",0,52,1,1,NA,0,0,0,0,99,99,0,18,0,16.2999992370605,2,9,0,50,22.2000007629395
"414",0,18,1,0,NA,1,0,0,0,99,99,1,26,0,16.2999992370605,2,9,0,50,22.2000007629395
"415",0,36,1,1,NA,0,0,0,0,99,99,1,22,0,41.2999992370605,2,9,0,51,26.7000007629395
"416",1,48,1,1,NA,0,0,0,0,99,99,1,19,0,41.2999992370605,2,9,0,51,26.7000007629395
"417",0,35,1,0,NA,1,0,0,0,99,99,1,22,0,41.2999992370605,2,9,0,51,26.7000007629395
"418",1,31,0,99,NA,99,99,99,0,99,99,1,18,0,41.2999992370605,2,9,0,51,26.7000007629395
"419",1,65,0,99,NA,99,99,99,0,99,99,0,21,0,41.2999992370605,2,9,0,51,26.7000007629395
"420",1,41,1,1,NA,0,1,0,0,99,99,0,17,0,41.2999992370605,2,9,0,51,26.7000007629395
"421",0,31,1,1,NA,0,0,0,0,99,99,1,20,0,41.2999992370605,2,9,0,51,26.7000007629395
"422",1,34,0,99,NA,99,99,99,0,99,99,1,21,0,41.2999992370605,2,9,0,51,26.7000007629395
"423",1,37,1,1,NA,0,0,0,0,99,99,1,23,0,41.2999992370605,2,9,0,51,26.7000007629395
"424",1,43,0,99,NA,99,99,99,1,1,0,0,17,0,41.2999992370605,2,9,0,51,26.7000007629395
"425",0,23,0,99,NA,99,99,99,0,99,99,0,18,0,41.2999992370605,2,9,0,51,26.7000007629395
"426",1,42,0,99,NA,99,99,99,0,99,99,1,25,0,41.2999992370605,2,9,0,51,26.7000007629395
"427",0,30,0,99,NA,99,99,99,0,99,99,0,36,0,9,2,10,0,64,26
"428",1,25,1,1,NA,0,0,0,0,99,99,1,21,0,9,2,10,0,64,26
"429",0,45,1,1,NA,0,1,1,0,99,99,1,54,1,9,2,10,0,64,26
"430",0,25,0,99,NA,99,99,99,0,99,99,1,63,0,15,2,10,0,65,16.3999996185303
"431",0,35,1,1,NA,0,0,0,0,99,99,1,30,0,15,2,10,0,65,16.3999996185303
"432",1,25,0,99,NA,99,99,99,0,99,99,1,12,0,15,2,10,0,65,16.3999996185303
"433",1,40,1,1,NA,0,0,0,0,99,99,1,14,0,15,2,10,0,65,16.3999996185303
"434",0,20,0,99,NA,99,99,99,0,99,99,0,30,0,15,2,10,0,65,16.3999996185303
"435",1,20,0,99,NA,99,99,99,0,99,99,0,11,0,15,2,10,0,65,16.3999996185303
"436",0,43,1,1,NA,0,0,0,0,99,99,0,31,0,23.7999992370605,2,9,0,52,17.8999996185303
"437",1,21,0,99,NA,99,99,99,1,1,0,0,16,0,23.7999992370605,2,9,0,52,17.8999996185303
